geoid,ntaname,area_km2,ped_pctile,crash_pctile,res_pctile,combined_ped_pctile,combined_crash_leg_pctile,combined_idx_base,combined_idx,study_intersects,study_floor_threshold,combined_scope_in,ped_metric,ped_density,crash_n,crash_density,ped_ksi,ksi_rate,res_unit_share_pct,acs_hu_per_km2,dist_nearest_subway_m,subway_access_pctile,nearest_stop_name,nearest_complex_id,nearest_subway_ridership_sum,subway_nearest_ridership_pctile,transit_access_ridership_pctile,nw_exp_HME_AMN,nw_exp_HME_JOB,nw_exp_HME_MTA,nw_exp_HME_PRK,nw_exp_HME_SCH,nw_exp_predwkdyAM,nw_exp_predwkdyMD,nw_exp_predwkdyPM,nw_exp_predwkndAM,nw_exp_predwkndMD,nw_exp_predwkndPM,gi_z,gi_p_sim,gi_class
36061018200,East Harlem (North),0.17688810436186997,56.774193548387096,96.7741935483871,47.23127035830619,56.774193548387096,94.19354838709677,69.83674971795705,69.83674971795705,False,86.5571528751753,True,5672803.06912845,32070008.83181651,27,152.6388679295504,4.0,7.051186593536882e-07,93.50918790752816,17655.229057184664,0.0,83.38709677419355,116 St,393,6370734.0,30.161290322580648,73.22580645161291,18857770.14940436,14704706.42627147,17130425.035250284,8263797.805445394,10623060.98668534,4993036.39024546,5468387.295121636,6802034.447347799,3192239.399193724,5789525.566431431,7791595.316430648,-0.11851906772218708,0.26,not_significant
36061018800,East Harlem (North),0.14859103197051066,44.193548387096776,95.80645161290322,32.24755700325733,44.193548387096776,75.80645161290323,55.9886389793167,55.9886389793167,False,86.5571528751753,True,3856832.330653044,25956023.587065943,22,148.05738750348078,1.0,2.5928006586446886e-07,90.41794087665647,18668.690587938898,154.49750324887285,32.58064516129032,116 St,393,6370734.0,30.161290322580648,30.32258064516129,16486317.50375741,12710876.9514322,5425896.9525536075,6738550.257094793,9355487.01875867,3331676.8118196474,3836503.344575867,4557874.477263915,2291682.9568303763,4557569.422111753,4565686.971316704,0.00899571343496168,0.488,not_significant
36061017900,Upper West Side (Central),0.21167810453167374,54.83870967741935,35.80645161290323,66.44951140065146,54.83870967741935,23.548387096774192,47.502057987788625,47.502057987788625,False,86.5571528751753,True,6448547.749776382,30463933.73581761,8,37.79323335164761,0.0,0.0,95.84761136867567,25378.156195631367,72.00204897966603,43.225806451612904,96 St,310,18441946.0,79.03225806451613,44.516129032258064,19055695.281138446,18389816.028090212,20906590.956769574,23816945.40990417,10267525.327863388,5922185.390490641,6904692.487549066,7931171.036305904,3486444.0558449132,6851730.979507957,7595062.548959812,-0.01357919896581927,0.462,not_significant
36061018300,Upper West Side (Central),0.22213312349134937,55.483870967741936,22.903225806451612,48.20846905537459,55.483870967741936,23.548387096774192,47.81979451924237,47.81979451924237,False,86.5571528751753,True,6961162.334704659,31337795.216190487,6,27.010829837962735,0.0,0.0,93.81524522355721,21590.656650478213,0.0,83.38709677419355,96 St,310,18441946.0,79.03225806451613,88.06451612903226,21567966.53244455,20306027.09024345,19469490.924490407,17739135.797699884,19029408.575634312,6432059.013362127,7107908.890352891,8618638.419943547,3596744.994441651,7452734.722438167,8558887.967689568,-0.21783489612482884,0.34,not_significant
36061023200,Harlem (North),0.18054600794873957,24.838709677419356,40.96774193548387,54.071661237785015,24.838709677419356,78.38709677419354,44.39274472300606,44.39274472300606,False,86.5571528751753,True,3505425.117013073,19415688.869777337,8,44.31003538040759,1.0,2.8527202303498743e-07,94.62908800850838,19662.57820005587,0.0,83.38709677419355,145 St,437,1399665.0,2.5806451612903225,54.83870967741935,22765678.67681124,20305849.36661681,14603962.073070453,19891852.879865486,14474564.341479046,3311383.5597976986,4005435.936637162,4195833.182342848,2350694.487535964,3571770.932676254,3597432.603088515,-0.6560115735418807,0.085,not_significant
36061020901,Morningside Heights,0.11582337069676937,51.29032258064517,71.61290322580646,51.465798045602604,51.29032258064517,23.548387096774192,45.12483550876694,45.12483550876694,False,86.5571528751753,True,3413505.6021370757,29471647.92046833,9,77.70452496640243,0.0,0.0,94.4321940463065,13546.488852476157,0.0,83.38709677419355,125 St,153,13203071.0,64.6774193548387,84.83870967741936,9928345.5642924,8194407.423543441,11083564.07039219,7635080.325810873,10901693.208677983,3148929.199220773,3605490.8045011763,4215481.627338843,1792712.3973627342,3615466.2532720095,4102953.3311269176,-0.5351394151719957,0.133,not_significant
36061025700,Harlem (South),0.1440545380775168,56.451612903225815,52.25806451612903,59.60912052117264,56.451612903225815,23.548387096774192,48.517596578520724,48.517596578520724,False,86.5571528751753,True,4595427.678880084,31900610.28419147,8,55.53452259654008,0.0,0.0,95.19064124783363,15632.968110926031,0.02160115196776468,65.16129032258064,125 St,153,13203071.0,64.6774193548387,84.19354838709677,11559228.4604879,10458522.044022696,10069303.634349765,9145986.590795122,8491731.90910776,4611635.790743458,4808338.38888229,5971805.205670769,2524388.884616439,4588536.741914663,5067861.06145289,-0.5845579443743528,0.1,not_significant
36061019701,Morningside Heights,0.2356042286740187,33.225806451612904,15.161290322580644,98.0456026058632,33.225806451612904,23.548387096774192,33.634580920871244,33.634580920871244,False,86.5571528751753,True,5007052.633612912,21251964.20196963,4,16.977623969281076,0.0,0.0,99.46581196581197,2635.7761212308874,139.47255016546475,34.516129032258064,Cathedral Pkwy (110 St),155,3928622.0,14.032258064516128,32.903225806451616,8467303.665823443,12108281.848644212,4360641.031299087,20145807.41682676,7845019.772567502,4747147.642415039,4992449.172907793,6009861.247754857,3810706.398140033,4800205.3662003055,5681945.974259446,-1.0249546574543966,0.017,cold_spot
36061020102,Harlem (South),0.083790148238261,40.32258064516129,57.41935483870968,61.563517915309454,40.32258064516129,23.548387096774192,38.04334360085299,38.04334360085299,False,86.5571528751753,True,2043452.5887412038,24387742.851708002,5,59.67288643268989,0.0,0.0,95.38300104931794,22401.201566831787,0.08705502095804565,62.25806451612903,116 St,154,3241194.0,9.67741935483871,60.322580645161295,6051329.168269949,4980325.447603703,6020834.053828147,6904743.589756686,3169110.487872024,2092358.0223546983,2172734.0536374967,2536690.417648443,1252494.6021014464,1849982.2265456703,2356456.210159468,-0.6926815351935592,0.097,not_significant
36061006600,Murray Hill-Kips Bay,0.1747061135915598,59.354838709677416,78.70967741935485,82.08469055374593,59.354838709677416,90.64516129032259,70.64785201870363,70.64785201870363,False,86.5571528751753,True,5947704.674168794,34044055.76827011,16,91.58237036516033,3.0,5.043961763321883e-07,97.47316940633065,42001.96460872165,310.68306497312534,12.580645161290322,28 St,404,10195790.0,50.967741935483865,12.903225806451612,18310014.70143503,17479136.372013304,6503703.003847778,16945557.833381362,9831342.122272473,5610431.692371109,7932638.383158279,6973648.452986144,2866858.7325853957,6742393.426246407,5560257.357665427,0.6625615893694887,0.117,not_significant
36061005600,Midtown South-Flatiron-Union Square,0.1744954590801631,96.45161290322581,77.09677419354838,13.355048859934854,96.45161290322581,23.548387096774192,73.35272779440096,73.35272779440096,False,86.5571528751753,True,20744944.34126255,118885296.21697684,15,85.96212233298868,0.0,0.0,71.89326556543837,16413.034557445306,0.0,83.38709677419355,23 St-Baruch College,405,12648424.0,60.0,83.87096774193549,11346450.788622933,14414694.219597401,13525586.778916223,23024939.853548396,7421958.813898385,19364459.415361244,24145552.07346915,27750069.532314587,6085540.989914704,21733359.882148206,25390684.154367395,1.1834345337218448,0.005,hot_spot
36061007400,Midtown South-Flatiron-Union Square,0.17460387100999872,97.41935483870968,76.77419354838709,10.749185667752444,97.41935483870968,23.548387096774192,73.69630212431157,73.69630212431157,False,86.5571528751753,True,21775404.76282077,124713184.40341908,15,85.90874826103382,0.0,0.0,66.18410700236035,19913.64784690764,0.0,83.38709677419355,33 St,403,13672787.0,67.25806451612904,86.12903225806451,16396436.507335395,14666561.401587594,10377289.67727493,6178754.216815059,7182786.36273973,18921527.954668142,26472697.834213007,31959842.926748548,6188913.996369072,22077625.292950876,25031820.57197496,1.0959274283857525,0.01,hot_spot
36061023300,Hamilton Heights-Sugar Hill,0.23292177984000983,19.35483870967742,53.5483870967742,57.32899022801303,19.35483870967742,23.548387096774192,24.38983494605474,24.38983494605474,False,86.5571528751753,True,4274538.891347681,18351821.346564464,13,55.8127282426293,0.0,0.0,94.89347311464321,12390.425669863704,70.02656888598688,43.87096774193549,145 St,304,4639529.0,18.870967741935484,42.90322580645161,15801842.607049553,14693242.84695542,6826816.604582099,21515083.6803491,18273822.31893195,3982853.4171437575,3972486.2702409737,4904901.82217865,2817942.651939086,4764816.768252047,5204232.418331571,-0.5925918285639673,0.213,not_significant
36061012902,Hell's Kitchen,0.19167565008023502,21.612903225806452,32.903225806451616,17.91530944625407,21.612903225806452,78.06451612903226,41.36403823178017,41.36403823178017,False,86.5571528751753,True,3573196.7725094804,18641892.024436843,7,36.520027437339145,1.0,2.798613633125864e-07,77.92592592592592,8243.091907285121,548.99284526217,5.806451612903226,50 St,162,12350764.0,58.87096774193549,5.161290322580645,8017325.761930147,7762204.864825831,902739.3314503159,5916471.059524949,4969604.60605645,2768353.815317729,3713770.5603629425,3324890.6553818276,2503740.577959101,4866425.041432759,4261999.984602527,-0.15347575341321734,0.465,not_significant
36061013501,Hell's Kitchen,0.20213900825857092,11.29032258064516,41.29032258064516,52.11726384364821,11.29032258064516,80.3225806451613,36.15837961048974,36.15837961048974,False,86.5571528751753,True,3241252.8454836817,16034771.682156252,9,44.52381594990036,1.0,3.0852258035679193e-07,94.4579147904399,13456.086598192107,548.587024667139,6.451612903225806,50 St,162,12350764.0,58.87096774193549,5.483870967741936,9310830.066033361,9183858.549480002,1163991.4781776632,16201514.651930083,15114640.170238767,2866170.677307927,3478046.7623088723,2956331.373783595,2468272.6635497906,4150327.863471419,3528367.7324804864,-0.48971865655587304,0.203,not_significant
36061013502,Hell's Kitchen,0.2161759080506184,19.032258064516128,46.12903225806452,76.8729641693811,19.032258064516128,23.548387096774192,24.275250804689517,24.275250804689517,False,86.5571528751753,True,3965621.6879286505,18344420.170077812,11,50.884486153860905,0.0,0.0,96.79533867443554,17448.752888396666,545.5096644492016,6.774193548387098,59 St-Columbus Circle,614,37027784.0,92.25806451612904,7.741935483870968,13968137.817587372,16648487.002914935,764288.0953903234,10800295.819159895,7205010.356352563,3674058.680419678,5035964.9843154745,3973733.130920957,2753913.328447452,4095787.0302288784,4260272.973239465,-0.5730656916388935,0.227,not_significant
36061011500,Hell's Kitchen,0.17557274710189893,74.83870967741936,95.48387096774194,12.052117263843648,74.83870967741936,71.29032258064515,73.52849866601989,73.52849866601989,False,86.5571528751753,True,9200853.268539976,52404791.862144664,25,142.39111942293923,2.0,2.1737112029243856e-07,69.92481203007519,13179.722013787255,9.558633173006598,52.58064516129032,42 St-Port Authority Bus Terminal,611,101529011.0,99.19354838709677,70.0,12930978.63244085,12596283.980002224,10945130.799092567,3344148.414438473,622509.3535930001,10724165.376534043,11280801.168167854,13947537.356131138,2952401.261618249,8187657.382254826,8112557.066533753,1.0783658439248316,0.011,hot_spot
36061015900,Upper West Side-Lincoln Square,0.17418078582785285,63.54838709677419,30.967741935483872,34.527687296416936,63.54838709677419,88.70967741935483,72.47755664254281,72.47755664254281,False,86.5571528751753,True,6539044.529102709,37541709.88506968,6,34.44696825475312,3.0,4.587825526903253e-07,91.16403607666291,36841.03254845847,0.0,83.38709677419355,72 St,313,21416942.0,80.3225806451613,89.03225806451613,25203783.396287285,21910748.91642761,24464435.84264131,19414110.10147696,8159222.345910818,5838796.46393594,6863229.023921472,8121452.3354870025,3183809.083060209,7022134.521701943,8204845.746509687,0.1014410462521612,0.432,not_significant
36061014700,Upper West Side-Lincoln Square,0.06539781333970134,36.774193548387096,3.387096774193549,67.75244299674267,36.774193548387096,23.548387096774192,35.764253563390845,35.764253563390845,False,86.5571528751753,True,1451930.465856349,22201513.96063451,0,0.0,0.0,0.0,95.93023255813954,30184.495462352643,426.82843597663634,9.032258064516128,66 St-Lincoln Center,314,10721371.0,52.09677419354839,9.032258064516128,6461315.03288013,7738411.841461716,1082299.8723837996,4282427.725684776,6489316.927437522,1467527.288069022,1612746.7190922103,1665884.2691161297,926503.4784723195,1423119.5749508108,1615801.4654376025,-0.5612459713792506,0.162,not_significant
36061015102,Upper West Side-Lincoln Square,0.22217698337830113,9.35483870967742,22.58064516129032,37.785016286644954,9.35483870967742,79.35483870967742,34.484372711641,34.484372711641,False,86.5571528751753,True,3431736.993322807,15445960.878312865,6,27.005497638717102,1.0,2.913975373253196e-07,91.94551874894906,21158.80739993485,510.28935739437287,8.064516129032258,66 St-Lincoln Center,314,10721371.0,52.09677419354839,7.419354838709677,10783502.2150591,10929536.654270213,971674.1974302748,13684635.246563861,9835660.154703874,3190725.5722925887,3915809.209803917,3490850.4717080668,3056960.9426873573,3002967.1533487416,3933108.6100961715,-0.6901714247093139,0.115,not_significant
36061008601,Murray Hill-Kips Bay,0.11514506060132747,6.774193548387098,40.32258064516129,96.74267100977198,6.774193548387098,23.548387096774192,16.43208424927151,16.43208424927151,False,86.5571528751753,True,1618932.2925932023,14059936.953774448,5,43.42348663406198,0.0,0.0,99.28684627575278,18263.91847828647,585.12030416971,4.193548387096775,Grand Central-42 St,610,75877393.0,97.09677419354838,6.774193548387098,4503136.219713145,4657567.882482179,195217.63807848314,13966496.722643878,10271309.938181378,1711484.0588637127,2158852.394282499,1513598.4962676093,1354857.8265034996,1521939.3625397314,1452861.6171021601,0.3229978201689506,0.049,hot_spot
36061008800,Murray Hill-Kips Bay,0.17921661614587267,73.54838709677419,63.2258064516129,43.648208469055376,73.54838709677419,56.12903225806451,69.30394007756111,69.30394007756111,False,86.5571528751753,True,9219638.324367879,51444104.47334632,12,66.95807709165007,1.0,1.0846411283757702e-07,93.17557574477075,34014.70316255823,153.78694593045782,33.225806451612904,Grand Central-42 St,610,75877393.0,97.09677419354838,34.83870967741935,15828847.23805578,20494295.530439522,13432592.001281789,10501740.914325241,2573379.5180734284,10528938.043801831,12940124.782983318,12711036.037761271,3260845.0437668324,7925533.349423093,7951352.68847092,0.48873827432360584,0.205,not_significant
36061012901,Hell's Kitchen,0.21396834522024497,34.193548387096776,34.83870967741935,43.97394136807817,34.193548387096776,71.61290322580646,48.37265064188486,48.37265064188486,False,86.5571528751753,True,4586875.667781245,21437169.423635148,8,37.38870809028001,1.0,2.1801327404857347e-07,93.25946445060019,24844.79652599107,548.7244783358223,6.129032258064516,42 St-Port Authority Bus Terminal,611,101529011.0,99.19354838709677,8.064516129032258,19548329.26892085,18032296.52269414,2974753.517310795,7668398.490824966,22677062.228607487,3898345.4520689226,4705873.871859061,4441840.1765797995,2894702.0869414513,6351484.951179732,5229007.468058505,-0.3514048668690872,0.231,not_significant
36061023900,Washington Heights (South),0.06390382207041903,38.064516129032256,44.193548387096776,73.9413680781759,38.064516129032256,23.548387096774192,36.62599386642435,36.62599386642435,False,86.5571528751753,True,1485359.8521275518,23243677.8271377,3,46.94554883891201,0.0,0.0,96.39084507042253,20562.15039144346,42.156567460596236,47.41935483870968,155 St,150,1243535.0,1.129032258064516,45.806451612903224,6002209.238054152,5399391.299603317,7590894.709982231,6767565.415395015,10018676.180569207,1516800.271463472,1718599.9463629425,1736141.2336137514,1076357.2925864772,1317029.3185779385,1547231.050160729,-1.063163475596534,0.005,cold_spot
36061000800,Chinatown-Two Bridges,0.2209011660514808,50.645161290322584,42.58064516129032,21.49837133550489,50.645161290322584,63.2258064516129,56.0604413545394,56.0604413545394,False,86.5571528751753,True,6433612.64668792,29124394.233340412,10,45.26911368892235,1.0,1.5543364194939008e-07,83.46689160691692,20135.701768832663,191.72999835290346,22.903225806451612,East Broadway,234,8064006.0,40.0,23.225806451612904,23247797.659080755,21836960.378451902,9361929.866310526,21150378.925101943,15411881.576288559,5671953.399440092,7143146.808067872,7380283.407938628,4562471.563051349,6689609.4695558585,7154211.232073719,-0.1465087285111545,0.337,not_significant
36061011401,Upper East Side-Carnegie Hill,0.09854190868570238,87.41935483870968,58.06451612903226,13.029315960912053,87.41935483870968,23.548387096774192,67.4432736933598,67.4432736933598,False,86.5571528751753,True,8140665.472596378,82611201.4793714,6,60.88779971917218,0.0,0.0,71.12353838332486,13994.04596878974,53.53463104180605,45.483870967741936,5 Av/59 St,8,8230221.0,41.12903225806452,46.12903225806452,3178855.9715065337,3995811.6037189662,2629676.3047009353,4734293.005399091,420178.47891066206,7465572.328211287,9927907.653589033,11675450.671237927,1943243.688158529,8777155.55997909,9054662.934402406,1.3552011075479895,0.001,hot_spot
36061029100,Inwood,0.18748707095661188,33.5483870967742,60.967741935483865,72.9641693811075,33.5483870967742,75.16129032258064,49.17264257370286,49.17264257370286,False,86.5571528751753,True,4013111.720130987,21404738.468924604,12,64.00441341780325,1.0,2.491831328294612e-07,96.35607728050869,22908.246302455416,2.2622600497265775,56.12903225806451,Dyckman St,144,3130562.0,8.548387096774194,55.483870967741936,23304496.99858821,24614565.73299544,13927655.937718427,8813775.204553386,21284150.50819254,3411798.4183198097,4368351.6024254905,4925236.04980014,2147830.5477252784,4168899.668883305,5056554.033631899,-0.29561326691000733,0.265,not_significant
36061001501,Financial District-Battery Park City,0.27457989269587024,67.41935483870968,46.45161290322581,23.452768729641694,67.41935483870968,54.516129032258064,64.44291471843071,64.44291471843071,False,86.5571528751753,True,11271402.151475457,41049626.90753132,14,50.98698183084607,1.0,8.872009869233515e-08,85.30990727183992,15627.509931154322,0.0,83.38709677419355,Fulton St,628,42985976.0,94.03225806451613,96.61290322580646,13134615.612871187,12683914.408093646,14239915.401789721,16524956.970939357,14936045.352960827,12423616.472100439,13101032.378208304,14912678.269955723,4680339.75941755,10235260.414186629,12275485.614984097,0.2148041493838525,0.404,not_significant
36061021900,Manhattanville-West Harlem,0.27919813588778,25.161290322580644,50.645161290322584,55.048859934853425,25.161290322580644,66.45161290322581,41.02475803614991,41.02475803614991,False,86.5571528751753,True,5451120.336122886,19524200.32744736,15,53.72528707007218,1.0,1.8344849405081317e-07,94.68870911009498,8316.674438447173,12.145077101452225,52.25806451612903,125 St,306,4439927.0,15.96774193548387,51.29032258064517,16953479.964204267,14264442.318936652,9391048.284332277,8355132.421409545,14180280.474855313,4946662.7156042615,5004720.189426848,6198633.8105201265,4239536.316359184,5198521.432075,7118647.552751894,-1.0281060252676966,0.005,cold_spot
36061011100,Chelsea-Hudson Yards,0.17550157230743155,81.93548387096774,98.06451612903226,10.097719869706841,81.93548387096774,86.45161290322581,82.33640552995391,82.33640552995391,False,86.5571528751753,True,11983437.502821332,68281083.441404,30,170.93863949804432,5.0,4.17242513392364e-07,62.857142857142854,17088.165995154497,0.17178721940638236,60.967741935483865,34 St-Penn Station,164,42060936.0,93.2258064516129,95.80645161290322,12399386.474049853,13773730.731127359,6751679.682636374,5602434.212584792,12320.458990730856,13921397.791700328,16724207.865514493,18382225.620264843,3232237.943336744,9922241.05080597,9718314.745305616,0.7982089129318752,0.111,not_significant
36061024500,Washington Heights (South),0.21222378016382637,57.41935483870968,88.06451612903226,58.63192182410424,57.41935483870968,87.09677419354838,68.20396053717904,68.20396053717904,False,86.5571528751753,True,6912650.525904976,32572459.695933923,25,117.80018233913854,3.0,4.3398687012611305e-07,95.04695267906463,27918.643214375836,3.6379709312118655,54.516129032258064,163 St-Amsterdam Av,149,1989635.0,4.032258064516129,52.25806451612903,30980819.843669787,31136963.223066077,19339558.523327872,14941344.23381696,19827805.94060111,6602326.341715489,7791791.061256703,8839372.01874242,3469021.938531477,6777250.72745679,7996141.06772698,-0.4063951517493255,0.099,not_significant
36061025100,Washington Heights (South),0.1594293829503914,62.903225806451616,93.54838709677419,29.967426710097723,62.903225806451616,64.83870967741936,64.81003584229391,64.81003584229391,False,86.5571528751753,True,5910400.942189059,37072218.63881992,21,131.71975962884102,1.0,1.6919323081259445e-07,89.42652329749104,6184.556333049392,0.0,83.38709677419355,168 St-Washington Hts,605,11642853.0,55.80645161290323,82.25806451612904,10455875.390289964,33089519.22465084,18849997.931123927,4241994.452294625,12788042.471463548,6867991.668214409,7715965.600569196,8168339.433794376,2220207.4341737903,4660918.122321946,5828983.394060636,-0.07243348762131138,0.331,not_significant
36061016002,East Harlem (South),0.0514806579298174,65.48387096774194,99.67741935483872,50.814332247557005,65.48387096774194,90.32258064516128,74.37369503498536,74.37369503498536,False,86.5571528751753,True,2028886.00329417,39410646.34527615,10,194.24771170626468,1.0,4.928810714329413e-07,94.24809424809425,28670.96224784467,158.4666922362148,27.419354838709676,96 St,396,8550258.0,42.096774193548384,30.0,3998600.705760604,5389167.200812601,1957206.909167778,6265750.235997405,1226943.331934159,2204901.1525190934,2962954.23784356,2674429.490527555,790197.765637738,1990174.6935597707,1550658.6796773002,0.35049258432914676,0.361,not_significant
36061016800,East Harlem (South),0.19992450787882277,46.45161290322581,69.6774193548387,74.2671009771987,46.45161290322581,67.0967741935484,55.14752069312293,55.14752069312293,False,86.5571528751753,True,5420002.647277649,27110246.28637722,15,75.02832023521461,1.0,1.8450172086180765e-07,96.49880095923261,10809.080001886585,156.08534715035154,29.677419354838708,103 St,395,5866307.0,28.225806451612907,27.419354838709676,7442581.13307315,24706173.014922287,3124816.1071796366,10074960.03166525,9576728.056101847,5757686.880752786,7871063.563221708,6649742.14764231,2909186.3871286917,4353396.506921763,4978940.397998629,0.24783848412247686,0.3,not_significant
36061007900,West Village,0.2774180496299804,47.74193548387097,19.032258064516128,28.338762214983714,47.74193548387097,23.548387096774192,42.53457323661059,42.53457323661059,False,86.5571528751753,True,7595926.429198965,27380793.85725044,6,21.628008732679028,0.0,0.0,88.75598086124401,11228.541200382528,230.71829146417124,20.967741935483872,8 Av,618,25776130.0,85.96774193548387,21.29032258064516,8837522.794318995,9368255.815830978,2686125.9095959603,15838793.170555403,1113802.1243828635,5900421.750554703,7955323.668708356,8339635.7739404235,4364149.989115693,9948056.050252553,9067971.342622062,0.07447486836281651,0.346,not_significant
36061006900,West Village,0.21949366978902843,33.87096774193548,10.64516129032258,43.32247557003257,33.87096774193548,23.548387096774192,33.736805619743045,33.736805619743045,False,86.5571528751753,True,4699999.680688017,21412916.760677125,2,9.111880091678032,0.0,0.0,93.12320916905445,6615.224946558251,156.66098657941987,28.064516129032256,Houston St,324,7221048.0,34.83870967741935,29.677419354838708,3911482.7676143367,7622626.299137647,1790482.7059738622,10443183.799669681,7782961.835239158,4227799.601398193,5415700.875696335,5824494.713245438,2649154.6343196486,5026211.329340959,5056636.93012753,0.2744863873583075,0.154,not_significant
36061007500,West Village,0.16520956272685855,46.774193548387096,39.67741935483871,41.69381107491857,46.774193548387096,23.548387096774192,42.10259247896213,42.10259247896213,False,86.5571528751753,True,4489218.131846198,27172870.97520036,7,42.37042871164256,0.0,0.0,92.69701086956522,16463.938013666822,288.41184923328734,15.161290322580644,Christopher St-Stonewall,323,6827870.0,32.09677419354839,14.516129032258066,6438195.520707302,5511695.86189426,1908971.037783048,7831120.598848451,4344681.705170218,3576956.0985992393,4499856.613164017,5065780.770628135,3058340.714081011,5193174.985444764,5541199.60916002,-0.1393273907678167,0.471,not_significant
36061019400,East Harlem (North),0.17489756579467547,31.290322580645164,93.2258064516129,57.00325732899023,31.290322580645164,98.38709677419355,54.59838656985384,54.59838656985384,False,86.5571528751753,True,3685947.113238895,21074890.87393067,23,131.50554666381873,4.0,1.0852024708739439e-06,94.87095720352826,16947.062622241683,164.46804574134154,26.129032258064516,125 St,392,12270216.0,57.25806451612904,28.387096774193548,12725414.64617412,14686252.89657177,4521627.419001073,9740462.54776061,13458359.89919278,3558947.2307922672,4201673.985044508,4489675.614678443,2743243.401733651,2973951.210092342,4148191.2370921546,-0.44948405174759753,0.142,not_significant
36061002100,Tribeca-Civic Center,0.23783749642717197,92.58064516129032,82.25806451612904,19.218241042345277,92.58064516129032,52.58064516129032,79.9196541403392,79.9196541403392,False,86.5571528751753,True,24490603.415834755,102972003.0850308,24,100.90923576194396,2.0,8.166397064120113e-08,79.36082474226804,15497.97679243856,0.0,83.38709677419355,World Trade Center,624,29619552.0,91.61290322580645,95.16129032258065,16068287.386996886,17585507.00797945,21483484.57639899,10065410.839804035,8637558.79058712,31419718.506207976,30921209.077612665,35672520.80451125,6390202.820762039,19782682.306871627,22757286.97904298,0.9838810214361762,0.03,hot_spot
36061027300,Washington Heights (North),0.17697200737830632,27.09677419354839,9.032258064516128,82.41042345276874,27.09677419354839,23.548387096774192,29.551081661616358,29.551081661616358,False,86.5571528751753,True,3573383.5936950496,20191801.215524238,1,5.650611160568112,0.0,0.0,97.47324613555291,19534.162782083964,0.0,83.38709677419355,181 St,146,4601394.0,18.387096774193548,66.45161290322581,14062325.305254694,12785910.722505817,10859296.909964591,10212120.458205393,8858247.27473796,3184740.2879489586,3672953.996426406,3924337.6784980036,2590294.2293355465,3481880.436474311,4586094.933487074,-0.9196617981698406,0.042,cold_spot
36061028100,Washington Heights (North),0.09032327909216468,7.096774193548387,3.387096774193549,95.43973941368078,7.096774193548387,23.548387096774192,16.630790947378163,16.630790947378163,False,86.5571528751753,True,1271175.3434092076,14073618.187755529,0,0.0,0.0,0.0,99.06743185078909,16828.441297497757,0.0,83.38709677419355,190 St,145,2108854.0,5.0,56.774193548387096,4987204.185959413,6819025.944397896,5831965.764058742,8421840.191189177,3237310.80792389,1238025.2698429876,1693145.3913270882,1561737.5854065453,886822.3856955986,1138578.2340253037,1108743.1941577238,-0.8476794277311269,0.118,not_significant
36061019100,Upper West Side-Manhattan Valley,0.22159258449484542,47.41935483870968,7.741935483870968,66.77524429967427,47.41935483870968,23.548387096774192,42.67960012091377,42.67960012091377,False,86.5571528751753,True,6053397.769984121,27317691.085122626,1,4.512786392557561,0.0,0.0,95.85006693440428,22171.319546635295,0.0,83.38709677419355,103 St,309,6263051.0,29.193548387096772,72.58064516129032,18443961.025865264,15253123.131930016,13693380.752121419,19847823.351618785,8951184.154656278,5542030.140538641,6012280.767589466,7627427.513683462,3593212.178422238,6451000.034662619,7094435.985008302,-0.35237075670367757,0.27,not_significant
36061019500,Upper West Side-Manhattan Valley,0.2172348523524453,43.87096774193549,11.29032258064516,68.72964169381108,43.87096774193549,23.548387096774192,40.38285086735602,40.38285086735602,False,86.5571528751753,True,5623503.168341222,25886744.72555426,2,9.206625816906985,0.0,0.0,96.04411412131384,17607.67187483461,0.0,83.38709677419355,Cathedral Pkwy (110 St),308,6452164.0,31.129032258064516,73.54838709677419,18272850.82917731,14504967.224861963,11753951.808865719,19901659.422921576,24218168.72615368,5237007.087478999,5612346.128383847,6970432.010774662,3316212.633436322,6080609.845985895,6524411.303987608,-0.4635157029752995,0.21,not_significant
36061027900,Washington Heights (North),0.18037067929946568,41.612903225806456,23.548387096774192,78.17589576547232,41.612903225806456,23.548387096774192,38.96719418496203,38.96719418496203,False,86.5571528751753,True,4499988.511318801,24948558.87218545,5,27.720691741137173,0.0,0.0,97.08581918311152,24821.107385014224,0.0010286351074885395,66.45161290322581,191 St,300,3625085.0,11.774193548387096,61.935483870967744,19363014.422364574,17681787.760568243,18466747.11349818,12301201.451934833,7011299.036793317,3990936.4960654825,4749497.19482022,5195658.912616033,2932921.9772139094,4476517.050131589,5654399.437065572,-0.9643774253059967,0.019,cold_spot
36061028300,Washington Heights (North),0.15125390704144806,14.516129032258066,21.935483870967744,84.36482084690554,14.516129032258066,23.548387096774192,21.384078212290504,21.384078212290504,False,86.5571528751753,True,2657407.805515207,17569184.542036314,4,26.44559785754084,0.0,0.0,97.68156424581005,22842.3851494509,0.0,83.38709677419355,Dyckman St,299,3394291.0,10.64516129032258,60.967741935483865,11830868.886851864,12106571.719480436,29832355.108691294,7570421.6092661675,10119510.165238587,2532200.0790398656,2777179.105871134,3031536.5825761314,1871160.5451756718,2310177.2227911875,3422193.297637252,-1.1768215482330542,0.011,cold_spot
